Product ID,Product Title,Product Image,Product Variations: Article No,Price: Sale Price,Price: Regular Price,Product Variations: Type,Product Variations: Gender,Product Variations: Upper Material,Product Variations: Material,Product Variations: Color,Product Variations: Size,Product Description,Product Short Description,Brand,Inventory,Tax: Tax Status,Product SKU,Product Categories,Product Status,Visibility,Product Tags,Post Author
6645706,Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2021/03/Bata-Casual-Black-Shoes-Images-2-600x600-copy-2-300x300.jpg,Code – *6645706,8999.0,8999.0,Type of Wear -Chappals,Ladies,,,Red, '6',,,Bata,In Stock,Taxable,6645706,women,active,Visible,,Badumalla
6645706,Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2021/03/Bata-Casual-Black-Shoes-Images-2-600x600-copy-2-300x300.jpg,Code – *6645706,8999.0,8999.0,Type of Wear -Chappals,Ladies,,,Red, '7',,,Bata,In Stock,Taxable,6645706,women,active,Visible,,Badumalla
6645706,Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2021/03/Bata-Casual-Black-Shoes-Images-2-600x600-copy-2-300x300.jpg,Code – *6645706,8999.0,8999.0,Type of Wear -Chappals,Ladies,,,Red, '8',,,Bata,In Stock,Taxable,6645706,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue,'3',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue, '4',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue, '5',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue, '6',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue, '7',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5729621,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2021/02/8729621-Image-01-300x300.png,Code – *5779621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Blue, '8',,,Bata,In Stock,Taxable,5729621,women,active,Visible,,Badumalla
5726621,Bata Ladies Rubber Black Flip flop,https://bata.lk/wp-content/uploads/2021/02/5726621-Image-01-300x300.png,Code – *5726621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,5726621,women,active,Visible,,Badumalla
5726621,Bata Ladies Rubber Black Flip flop,https://bata.lk/wp-content/uploads/2021/02/5726621-Image-01-300x300.png,Code – *5726621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,5726621,women,active,Visible,,Badumalla
5726621,Bata Ladies Rubber Black Flip flop,https://bata.lk/wp-content/uploads/2021/02/5726621-Image-01-300x300.png,Code – *5726621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,5726621,women,active,Visible,,Badumalla
5726621,Bata Ladies Rubber Black Flip flop,https://bata.lk/wp-content/uploads/2021/02/5726621-Image-01-300x300.png,Code – *5726621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,5726621,women,active,Visible,,Badumalla
5726621,Bata Ladies Rubber Black Flip flop,https://bata.lk/wp-content/uploads/2021/02/5726621-Image-01-300x300.png,Code – *5726621,279.0,279.0,Type of Wear -Flip flop,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,5726621,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue,'3',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue, '4',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue, '5',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue, '6',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue, '7',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
5779682,Bata Ladies Rubber Blue Flip flop,https://bata.lk/wp-content/uploads/2020/12/Bata-5779682-Images-2-300x300.png,Code – *5779682,599.0,599.0,Type of Wear -Flip flop,Ladies,,,Blue, '8',,,Bata,In Stock,Taxable,5779682,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
6616953,Bata Comfit Black Sandals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-LYCRA-SANDAL-6616953-Image-1-300x300.png,Code – 6616953,3999.0,3999.0,Type of Wear – Sandal,Ladies,,,Black, '8',,,Bata,In Stock,Taxable,6616953,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue,'3',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue, '4',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue, '5',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue, '6',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue, '7',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
5519529,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-URSULE-5519529-Image-1-300x300.png,Code – *5519529,2799.0,2799.0,Type of Wear – Casual,Ladies,,,Blue, '8',,,Bata,In Stock,Taxable,5519529,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue,'3',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue, '4',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue, '5',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue, '6',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue, '7',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6519551,Bata Synthetic Blue Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6519551-Image-1-300x300.png,Code – *6519551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Blue, '8',,,Bata,In Stock,Taxable,6519551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink,'3',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '4',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '5',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '6',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '7',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '8',,,Bata,In Stock,Taxable,6515551,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue,'3',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue, '4',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue, '5',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue, '6',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue, '7',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5519558,Bata Knitted Blue Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TORI-5519558-Image-1-1-300x300.png,Code – *5519558,3999.0,3999.0,Type of Wear – Closed,Ladies,,,Blue, '8',,,Bata,In Stock,Taxable,5519558,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5516143,Bata Synthetic Black Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5516143-Image-1-300x300.png,Code – *5516143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Black, '8',,,Bata,In Stock,Taxable,5516143,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink,'3',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink, '4',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink, '5',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink, '6',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink, '7',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5515655,Bata Knitted Pink Closed Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-TIFFANY-5515655-Image-1-300x300.png,Code – *5515655,3499.0,3499.0,Type of Wear – Closed,Ladies,,,Pink, '8',,,Bata,In Stock,Taxable,5515655,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown,'3',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown, '4',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown, '5',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown, '6',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown, '7',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
5513143,Bata Synthetic Brown Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-MALANGA-5513143-Image-1-300x300.png,Code – *5513143,3999.0,3999.0,Type of Wear – Casual,Ladies,,,Brown, '8',,,Bata,In Stock,Taxable,5513143,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red,'3',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red, '4',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red, '5',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red, '6',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red, '7',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6755114,Bata Scholl Red Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-MADONNA-TH-6755114-Image-1-2-300x300.png,Code – *6755114,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Red, '8',,,Bata,In Stock,Taxable,6755114,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow,'3',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow, '4',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow, '5',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow, '6',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow, '7',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6748254,Bata Scholl Beige/Yellow Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-ROUND-TRIM-MUL-6748254-Image-1-300x300.png,Code – *6748254,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Beige/Yellow, '8',,,Bata,In Stock,Taxable,6748254,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
6736175,Scholl Black Chappals for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Female-Shoe-HAMLET-6736175-Image-1-300x300.png,Code – *6736175,7999.0,7999.0,Type of Wear -Chappals,Ladies,,,Black, '8',,,Bata,In Stock,Taxable,6736175,women,active,Visible,,Badumalla
5395123,Power Red Sports Shoe for Women – RACER DART,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-RACER-DART-5395123-Image-1-300x300.png,  No. – 5395123,6999.0,6999.0,Sports,Women,Synthetic material,Sole – Rubber + Eva Material,Red,'3',,,Bata,In Stock,Taxable,5395123,women,active,Visible,,Badumalla
